state,cbsasub19,areaname19,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,state_alpha,pop2010,hu2010,cntyname,name
22,NCNTY22127N22127,"Winn Parish, LA",517,520,686,933,1193,LA,15313,7234,Winn Parish,Winn Parish
23,NCNTY23003N23003,"Aroostook County, ME",588,661,775,1045,1121,ME,71870,39529,Aroostook County,Allagash town
23,NCNTY23007N23007,"Franklin County, ME",651,695,796,1054,1076,ME,30768,21709,Franklin County,Avon town
23,NCNTY23009N23009,"Hancock County, ME",801,837,1003,1261,1356,ME,54418,40184,Hancock County,Amherst town
23,NCNTY23011N23011,"Kennebec County, ME",717,722,889,1158,1202,ME,122151,60972,Kennebec County,Albion town
23,NCNTY23013N23013,"Knox County, ME",790,826,993,1386,1492,ME,39730,23749,Knox County,Appleton town
23,NCNTY23015N23015,"Lincoln County, ME",814,833,995,1270,1445,ME,34457,23496,Lincoln County,Alna town
23,NCNTY23017N23017,"Oxford County, ME",724,729,890,1258,1462,ME,57833,36055,Oxford County,Andover town
23,NCNTY23021N23021,"Piscataquis County, ME",624,666,763,1103,1330,ME,17535,15340,Piscataquis County,Abbot town
23,NCNTY23025N23025,"Somerset County, ME",615,704,909,1186,1270,ME,52228,30569,Somerset County,Anson town
23,NCNTY23027N23027,"Waldo County, ME",758,810,927,1246,1587,ME,38786,21566,Waldo County,Belfast city
23,NCNTY23029N23029,"Washington County, ME",661,665,865,1084,1169,ME,32856,23001,Washington County,Addison town
24,NCNTY24011N24011,"Caroline County, MD",779,784,1037,1383,1650,MD,33066,13482,Caroline County,Caroline County
24,NCNTY24019N24019,"Dorchester County, MD",827,847,971,1337,1406,MD,32618,16554,Dorchester County,Dorchester County
24,NCNTY24023N24023,"Garrett County, MD",497,611,774,1069,1359,MD,30097,18854,Garrett County,Garrett County
24,NCNTY24029N24029,"Kent County, MD",850,856,1108,1398,1689,MD,20197,10549,Kent County,Kent County
24,NCNTY24041N24041,"Talbot County, MD",909,953,1261,1679,2080,MD,37782,19577,Talbot County,Talbot County
25,NCNTY25007N25007,"Dukes County, MA",1238,1641,1879,2493,2568,MA,16535,17188,Dukes County,Aquinnah town
25,NCNTY25011N25011,"Franklin County, MA HUD Nonmetro FMR Area",923,929,1181,1535,1680,MA,71372,33758,Franklin County,Ashfield town
25,NCNTY25019N25019,"Nantucket County, MA",1416,1426,1886,2568,2577,MA,10172,11618,Nantucket County,Nantucket town
26,NCNTY26001N26001,"Alcona County, MI",584,587,700,927,987,MI,10942,11073,Alcona County,Alcona County
26,NCNTY26003N26003,"Alger County, MI",489,530,701,880,1177,MI,9601,6554,Alger County,Alger County
26,NCNTY26005N26005,"Allegan County, MI",689,693,838,1127,1261,MI,111408,49426,Allegan County,Allegan County
26,NCNTY26007N26007,"Alpena County, MI",570,574,700,966,1021,MI,29598,16053,Alpena County,Alpena County
26,NCNTY26009N26009,"Antrim County, MI",475,610,740,1013,1120,MI,23580,17824,Antrim County,Antrim County
26,NCNTY26011N26011,"Arenac County, MI",489,561,700,932,1186,MI,15899,9803,Arenac County,Arenac County
26,NCNTY26013N26013,"Baraga County, MI",489,529,700,924,987,MI,8860,5270,Baraga County,Baraga County
26,NCNTY26019N26019,"Benzie County, MI",591,640,846,1060,1144,MI,17525,12199,Benzie County,Benzie County
26,NCNTY26023N26023,"Branch County, MI",604,608,780,1009,1054,MI,45248,20841,Branch County,Branch County
26,NCNTY26029N26029,"Charlevoix County, MI",557,621,798,1110,1384,MI,25949,17249,Charlevoix County,Charlevoix County
26,NCNTY26031N26031,"Cheboygan County, MI",515,574,738,971,998,MI,26152,18298,Cheboygan County,Cheboygan County
26,NCNTY26033N26033,"Chippewa County, MI",518,589,760,952,1027,MI,38520,21253,Chippewa County,Chippewa County
26,NCNTY26035N26035,"Clare County, MI",489,530,700,932,1034,MI,30926,23233,Clare County,Clare County
26,NCNTY26039N26039,"Crawford County, MI",547,593,784,1021,1228,MI,14074,11092,Crawford County,Crawford County
26,NCNTY26041N26041,"Delta County, MI",475,567,700,985,1042,MI,37069,20214,Delta County,Delta County
26,NCNTY26043N26043,"Dickinson County, MI",552,598,791,991,1069,MI,26168,13990,Dickinson County,Dickinson County
26,NCNTY26047N26047,"Emmet County, MI",573,669,873,1144,1297,MI,32694,21304,Emmet County,Emmet County
26,NCNTY26051N26051,"Gladwin County, MI",489,570,700,971,1162,MI,25692,17672,Gladwin County,Gladwin County
26,NCNTY26053N26053,"Gogebic County, MI",525,579,700,987,1230,MI,16427,10795,Gogebic County,Gogebic County
26,NCNTY26055N26055,"Grand Traverse County, MI",655,801,938,1263,1407,MI,86986,41599,Grand Traverse County,Grand Traverse County
26,NCNTY26057N26057,"Gratiot County, MI",451,531,702,880,949,MI,42476,16339,Gratiot County,Gratiot County
26,NCNTY26059N26059,"Hillsdale County, MI",550,570,754,972,1021,MI,46688,21757,Hillsdale County,Hillsdale County
26,NCNTY26061N26061,"Houghton County, MI",501,561,732,939,1278,MI,36628,18636,Houghton County,Houghton County
26,NCNTY26063N26063,"Huron County, MI",553,560,700,930,1050,MI,33118,21199,Huron County,Huron County
26,NCNTY26067N26067,"Ionia County, MI",614,618,817,1068,1151,MI,63905,24778,Ionia County,Ionia County
26,NCNTY26069N26069,"Iosco County, MI",450,611,700,877,1230,MI,25887,20443,Iosco County,Iosco County
26,NCNTY26071N26071,"Iron County, MI",489,547,700,917,1230,MI,11817,9197,Iron County,Iron County
26,NCNTY26073N26073,"Isabella County, MI",567,628,771,1051,1282,MI,70311,28381,Isabella County,Isabella County
26,NCNTY26079N26079,"Kalkaska County, MI",493,581,768,1024,1113,MI,17153,12171,Kalkaska County,Kalkaska County
26,NCNTY26083N26083,"Keweenaw County, MI",489,529,700,984,987,MI,2156,2467,Keweenaw County,Keweenaw County
26,NCNTY26085N26085,"Lake County, MI",492,543,705,883,953,MI,11539,14966,Lake County,Lake County
26,NCNTY26089N26089,"Leelanau County, MI",698,733,857,1154,1330,MI,21708,14935,Leelanau County,Leelanau County
26,NCNTY26091N26091,"Lenawee County, MI",533,626,828,1066,1131,MI,99892,43452,Lenawee County,Lenawee County
26,NCNTY26095N26095,"Luce County, MI",489,571,700,945,966,MI,6631,4343,Luce County,Luce County
26,NCNTY26097N26097,"Mackinac County, MI",489,611,700,885,1076,MI,11113,11010,Mackinac County,Mackinac County
26,NCNTY26101N26101,"Manistee County, MI",517,562,741,999,1002,MI,24733,15694,Manistee County,Manistee County
26,NCNTY26103N26103,"Marquette County, MI",513,604,799,1001,1080,MI,67077,34330,Marquette County,Marquette County
26,NCNTY26105N26105,"Mason County, MI",534,593,784,982,1060,MI,28705,17293,Mason County,Mason County
26,NCNTY26107N26107,"Mecosta County, MI",594,598,706,938,954,MI,42798,21131,Mecosta County,Mecosta County
26,NCNTY26109N26109,"Menominee County, MI",489,605,700,946,950,MI,24029,14227,Menominee County,Menominee County
26,NCNTY26113N26113,"Missaukee County, MI",550,650,788,987,1065,MI,14849,9117,Missaukee County,Missaukee County
26,NCNTY26119N26119,"Montmorency County, MI",503,544,720,1005,1015,MI,9765,9597,Montmorency County,Montmorency County
26,NCNTY26123N26123,"Newaygo County, MI",557,569,752,963,1016,MI,48460,25075,Newaygo County,Newaygo County
26,NCNTY26127N26127,"Oceana County, MI",489,529,700,943,946,MI,26570,15944,Oceana County,Oceana County
26,NCNTY26129N26129,"Ogemaw County, MI",495,614,709,918,1091,MI,21699,16047,Ogemaw County,Ogemaw County
26,NCNTY26131N26131,"Ontonagon County, MI",489,606,700,984,987,MI,6780,5672,Ontonagon County,Ontonagon County
26,NCNTY26133N26133,"Osceola County, MI",489,570,700,888,990,MI,23528,13632,Osceola County,Osceola County
26,NCNTY26135N26135,"Oscoda County, MI",496,584,711,942,1003,MI,8640,9118,Oscoda County,Oscoda County
26,NCNTY26137N26137,"Otsego County, MI",563,624,807,1113,1163,MI,24164,14731,Otsego County,Otsego County
26,NCNTY26141N26141,"Presque Isle County, MI",489,611,700,1012,1018,MI,13376,10428,Presque Isle County,Presque Isle County
26,NCNTY26143N26143,"Roscommon County, MI",569,590,731,984,988,MI,24449,24459,Roscommon County,Roscommon County
26,NCNTY26149N26149,"St. Joseph County, MI",562,569,752,942,1148,MI,61295,27778,St. Joseph County,St. Joseph County
26,NCNTY26151N26151,"Sanilac County, MI",528,543,718,933,1096,MI,43114,22725,Sanilac County,Sanilac County
26,NCNTY26153N26153,"Schoolcraft County, MI",489,529,700,877,980,MI,8485,6313,Schoolcraft County,Schoolcraft County
26,NCNTY26155N26155,"Shiawassee County, MI",565,569,752,1027,1044,MI,70648,30319,Shiawassee County,Shiawassee County
26,NCNTY26157N26157,"Tuscola County, MI",450,565,700,925,1043,MI,55729,24451,Tuscola County,Tuscola County
26,NCNTY26165N26165,"Wexford County, MI",577,624,826,1035,1117,MI,32735,16736,Wexford County,Wexford County
27,NCNTY27001N27001,"Aitkin County, MN",611,615,813,1050,1234,MN,16202,16029,Aitkin County,Aitkin County
27,NCNTY27005N27005,"Becker County, MN",504,623,770,1011,1177,MN,32504,18784,Becker County,Becker County
27,NCNTY27007N27007,"Beltrami County, MN",536,624,825,1090,1115,MN,44442,20527,Beltrami County,Beltrami County
27,NCNTY27011N27011,"Big Stone County, MN",459,564,700,964,968,MN,5269,3115,Big Stone County,Big Stone County
27,NCNTY27015N27015,"Brown County, MN",458,568,713,893,964,MN,25893,11493,Brown County,Brown County
27,NCNTY27021N27021,"Cass County, MN",585,600,794,995,1085,MN,28567,24903,Cass County,Cass County
27,NCNTY27023N27023,"Chippewa County, MN",463,599,707,1014,1075,MN,12441,5721,Chippewa County,Chippewa County
27,NCNTY27029N27029,"Clearwater County, MN",500,577,763,1051,1055,MN,8695,4773,Clearwater County,Clearwater County
27,NCNTY27031N27031,"Cook County, MN",511,694,795,1024,1099,MN,5176,5839,Cook County,Cook County
27,NCNTY27033N27033,"Cottonwood County, MN",461,532,704,955,958,MN,11687,5412,Cottonwood County,Cottonwood County
27,NCNTY27035N27035,"Crow Wing County, MN",557,655,867,1108,1212,MN,62500,40180,Crow Wing County,Crow Wing County
27,NCNTY27041N27041,"Douglas County, MN",545,641,848,1062,1177,MN,36009,19905,Douglas County,Douglas County
27,NCNTY27043N27043,"Faribault County, MN",459,529,700,946,967,MN,14553,7090,Faribault County,Faribault County
27,NCNTY27047N27047,"Freeborn County, MN",458,539,713,918,1087,MN,31255,14231,Freeborn County,Freeborn County
27,NCNTY27049N27049,"Goodhue County, MN",672,677,895,1121,1237,MN,46183,20337,Goodhue County,Goodhue County
27,NCNTY27051N27051,"Grant County, MN",459,611,700,1012,1230,MN,6018,3324,Grant County,Grant County
27,NCNTY27057N27057,"Hubbard County, MN",568,573,758,1044,1048,MN,20428,14622,Hubbard County,Hubbard County
27,NCNTY27061N27061,"Itasca County, MN",526,618,818,1025,1106,MN,45058,27065,Itasca County,Itasca County
27,NCNTY27063N27063,"Jackson County, MN",459,558,700,880,946,MN,10266,4990,Jackson County,Jackson County
27,NCNTY27065N27065,"Kanabec County, MN",663,667,876,1105,1539,MN,16239,7849,Kanabec County,Kanabec County
27,NCNTY27067N27067,"Kandiyohi County, MN",578,603,772,1116,1295,MN,42239,19476,Kandiyohi County,Kandiyohi County
27,NCNTY27069N27069,"Kittson County, MN",459,529,700,890,946,MN,4552,2605,Kittson County,Kittson County
27,NCNTY27071N27071,"Koochiching County, MN",459,555,700,964,968,MN,13311,7900,Koochiching County,Koochiching County
27,NCNTY27073N27073,"Lac qui Parle County, MN",459,558,700,877,946,MN,7259,3692,Lac qui Parle County,Lac qui Parle County
27,NCNTY27075N27075,"Lake County, MN",543,643,829,1142,1146,MN,10866,7681,Lake County,Lake County
27,NCNTY27077N27077,"Lake of the Woods County, MN",519,599,793,1044,1096,MN,4045,3672,Lake of the Woods County,Lake of the Woods County
27,NCNTY27081N27081,"Lincoln County, MN",491,566,749,938,1012,MN,5896,3108,Lincoln County,Lincoln County
27,NCNTY27083N27083,"Lyon County, MN",470,542,717,943,1165,MN,25857,11098,Lyon County,Lyon County
27,NCNTY27085N27085,"McLeod County, MN",545,629,832,1189,1350,MN,36651,15760,McLeod County,McLeod County
27,NCNTY27087N27087,"Mahnomen County, MN",497,649,758,950,1025,MN,5413,2786,Mahnomen County,Mahnomen County
27,NCNTY27089N27089,"Marshall County, MN",459,548,700,1009,1108,MN,9439,4812,Marshall County,Marshall County
27,NCNTY27091N27091,"Martin County, MN",459,530,701,965,969,MN,20840,10009,Martin County,Martin County
27,NCNTY27093N27093,"Meeker County, MN",534,628,831,1041,1213,MN,23300,10674,Meeker County,Meeker County
27,NCNTY27097N27097,"Morrison County, MN",483,558,738,987,1045,MN,33198,15731,Morrison County,Morrison County
27,NCNTY27099N27099,"Mower County, MN",511,602,796,1094,1114,MN,39163,17027,Mower County,Mower County
27,NCNTY27101N27101,"Murray County, MN",459,568,700,946,968,MN,8725,4556,Murray County,Murray County
27,NCNTY27105N27105,"Nobles County, MN",577,581,768,1004,1038,MN,21378,8535,Nobles County,Nobles County
27,NCNTY27107N27107,"Norman County, MN",460,546,703,881,1108,MN,6852,3421,Norman County,Norman County
27,NCNTY27111N27111,"Otter Tail County, MN",533,577,763,968,1031,MN,57303,35594,Otter Tail County,Otter Tail County
27,NCNTY27113N27113,"Pennington County, MN",498,586,775,971,1048,MN,13930,6297,Pennington County,Pennington County
27,NCNTY27115N27115,"Pine County, MN",550,635,840,1058,1271,MN,29750,17276,Pine County,Pine County
27,NCNTY27117N27117,"Pipestone County, MN",459,607,700,943,946,MN,9596,4483,Pipestone County,Pipestone County
27,NCNTY27121N27121,"Pope County, MN",508,586,775,1044,1048,MN,10995,6435,Pope County,Pope County
27,NCNTY27125N27125,"Red Lake County, MN",577,611,700,943,946,MN,4089,1948,Red Lake County,Red Lake County
27,NCNTY27127N27127,"Redwood County, MN",459,604,700,1007,1011,MN,16059,7272,Redwood County,Redwood County
27,NCNTY27129N27129,"Renville County, MN",539,559,700,877,972,MN,15730,7355,Renville County,Renville County
27,NCNTY27131N27131,"Rice County, MN",618,723,956,1264,1305,MN,64142,24453,Rice County,Rice County
27,NCNTY27133N27133,"Rock County, MN",485,559,740,1000,1028,MN,9687,4262,Rock County,Rock County
27,NCNTY27135N27135,"Roseau County, MN",486,572,757,948,1023,MN,15629,7469,Roseau County,Roseau County
27,NCNTY27147N27147,"Steele County, MN",546,630,833,1123,1463,MN,36576,15343,Steele County,Steele County
27,NCNTY27149N27149,"Stevens County, MN",462,617,706,885,1147,MN,9726,4160,Stevens County,Stevens County
27,NCNTY27151N27151,"Swift County, MN",544,548,700,993,1069,MN,9783,4835,Swift County,Swift County
27,NCNTY27153N27153,"Todd County, MN",472,556,735,921,994,MN,24895,12917,Todd County,Todd County
27,NCNTY27155N27155,"Traverse County, MN",459,529,700,877,968,MN,3558,2073,Traverse County,Traverse County
27,NCNTY27159N27159,"Wadena County, MN",459,548,700,915,1230,MN,13843,6899,Wadena County,Wadena County
27,NCNTY27161N27161,"Waseca County, MN",465,537,710,1027,1030,MN,19136,7903,Waseca County,Waseca County
27,NCNTY27165N27165,"Watonwan County, MN",459,611,700,943,946,MN,11211,5047,Watonwan County,Watonwan County
27,NCNTY27167N27167,"Wilkin County, MN",459,529,700,1012,1230,MN,6576,3078,Wilkin County,Wilkin County
27,NCNTY27169N27169,"Winona County, MN",515,616,801,1029,1183,MN,51461,20760,Winona County,Winona County
27,NCNTY27173N27173,"Yellow Medicine County, MN",459,576,700,971,975,MN,10438,4760,Yellow Medicine County,Yellow Medicine County
28,NCNTY28001N28001,"Adams County, MS",542,571,747,936,1010,MS,32297,14656,Adams County,Adams County
28,NCNTY28003N28003,"Alcorn County, MS",497,539,685,989,1070,MS,37057,17077,Alcorn County,Alcorn County
28,NCNTY28005N28005,"Amite County, MS",479,526,661,860,912,MS,13131,6635,Amite County,Amite County
28,NCNTY28007N28007,"Attala County, MS",472,541,651,851,933,MS,19564,9126,Attala County,Attala County
28,NCNTY28011N28011,"Bolivar County, MS",553,593,762,955,1030,MS,34145,14070,Bolivar County,Bolivar County
28,NCNTY28013N28013,"Calhoun County, MS",472,544,651,856,1060,MS,14962,6913,Calhoun County,Calhoun County
28,NCNTY28015N28015,"Carroll County, MS",472,492,651,894,898,MS,10597,5052,Carroll County,Carroll County
28,NCNTY28017N28017,"Chickasaw County, MS",418,497,651,841,1009,MS,17392,7514,Chickasaw County,Chickasaw County
28,NCNTY28019N28019,"Choctaw County, MS",503,525,694,916,1103,MS,8547,4150,Choctaw County,Choctaw County
28,NCNTY28021N28021,"Claiborne County, MS",494,561,681,853,1048,MS,9604,4223,Claiborne County,Claiborne County
28,NCNTY28023N28023,"Clarke County, MS",502,550,692,867,935,MS,16732,7876,Clarke County,Clarke County
28,NCNTY28025N28025,"Clay County, MS",472,518,651,918,1000,MS,20634,9180,Clay County,Clay County
28,NCNTY28027N28027,"Coahoma County, MS",441,519,687,861,936,MS,26151,10792,Coahoma County,Coahoma County
28,NCNTY28031N28031,"Covington County, MS",509,558,702,880,968,MS,19568,8496,Covington County,Covington County
28,NCNTY28037N28037,"Franklin County, MS",472,518,651,836,898,MS,8118,4154,Franklin County,Franklin County
28,NCNTY28039N28039,"George County, MS",596,621,822,1059,1133,MS,22578,9330,George County,George County
28,NCNTY28041N28041,"Greene County, MS",581,596,682,937,940,MS,14400,5123,Greene County,Greene County
28,NCNTY28043N28043,"Grenada County, MS",472,492,651,855,880,MS,21906,10155,Grenada County,Grenada County
28,NCNTY28051N28051,"Holmes County, MS",472,492,651,828,1069,MS,19198,8415,Holmes County,Holmes County
28,NCNTY28053N28053,"Humphreys County, MS",472,569,651,816,925,MS,9375,3855,Humphreys County,Humphreys County
28,NCNTY28055N28055,"Issaquena County, MS",472,518,651,820,898,MS,1406,560,Issaquena County,Issaquena County
28,NCNTY28057N28057,"Itawamba County, MS",487,567,671,870,974,MS,23401,10126,Itawamba County,Itawamba County
28,NCNTY28061N28061,"Jasper County, MS",531,582,732,920,1009,MS,17062,8212,Jasper County,Jasper County
28,NCNTY28063N28063,"Jefferson County, MS",472,518,651,823,898,MS,7726,3673,Jefferson County,Jefferson County
28,NCNTY28065N28065,"Jefferson Davis County, MS",524,631,722,992,995,MS,12487,5876,Jefferson Davis County,Jefferson Davis County
28,NCNTY28067N28067,"Jones County, MS",495,604,771,966,1042,MS,67761,28424,Jones County,Jones County
28,NCNTY28069N28069,"Kemper County, MS",490,511,676,847,932,MS,10456,4722,Kemper County,Kemper County
28,NCNTY28071N28071,"Lafayette County, MS",692,814,954,1324,1413,MS,47351,22729,Lafayette County,Lafayette County
28,NCNTY28075N28075,"Lauderdale County, MS",540,607,803,1006,1107,MS,80261,34698,Lauderdale County,Lauderdale County
28,NCNTY28077N28077,"Lawrence County, MS",558,612,770,965,1062,MS,12929,6019,Lawrence County,Lawrence County
28,NCNTY28079N28079,"Leake County, MS",498,519,687,861,1086,MS,23805,9415,Leake County,Leake County
28,NCNTY28081N28081,"Lee County, MS",579,583,770,985,1161,MS,82910,35872,Lee County,Lee County
28,NCNTY28083N28083,"Leflore County, MS",504,507,671,841,907,MS,32317,13199,Leflore County,Leflore County
28,NCNTY28085N28085,"Lincoln County, MS",533,536,691,949,953,MS,34869,15255,Lincoln County,Lincoln County
28,NCNTY28087N28087,"Lowndes County, MS",560,614,772,1116,1356,MS,59779,26556,Lowndes County,Lowndes County
28,NCNTY28091N28091,"Marion County, MS",485,584,669,901,904,MS,27088,11838,Marion County,Marion County
28,NCNTY28095N28095,"Monroe County, MS",490,540,676,847,997,MS,36989,16455,Monroe County,Monroe County
